filename,path,label,mean_intensity,std_dev,variance,skewness,kurtosis,range_intensity,min_intensity,max_intensity,entropy_shannon,entropy_local,edge_density,edge_magnitude_mean,edge_magnitude_std,edge_orientation_std,haralick_contrast,haralick_dissimilarity,haralick_homogeneity,haralick_energy,haralick_correlation,haralick_asm,lbp_uniform_mean,lbp_variance,lbp_entropy,fractal_dim_higuchi,fractal_dim_katz,fractal_dim_dfa,fractal_dim_boxcount,lacunarity,wavelet_energy_approx,wavelet_energy_horizontal,wavelet_energy_vertical,wavelet_energy_diagonal,wavelet_entropy,tamura_coarseness,tamura_contrast,tamura_directionality,area_coverage,circularity,solidity,perimeter_complexity,fractal_equation,fractal_hurst_exponent,fractal_amplitude_scaling,fractal_goodness_of_fit,fractal_fitting_success,fractal_overlay_path
windbreaker_polyester_20250824_192111.jpg,capture/images/windbreaker_polyester/windbreaker_polyester_20250824_192111.jpg,windbreaker_polyester,68.868393,29.730524,883.904051,0.440367,-0.330571,178,11,189,6.847625,6.847624,0.194153,0.15174,0.083797,1.998051,3934.410892,50.696015,0.020032,0.01066,-0.220396,0.000114,0.088038,10.589508,3.066595,2.073058,11.673803,0.290695,1.982,1.003336,0.86667,0.014452,0.112643,0.006235,15.251729,287.3195,0.431701,1.998746,0.780907,0.005719,0.78754,46.874421,"fBm(H=0.900, σ=1.000)",0.9,1.000007,0.692989,1.0,fractal_overlays/windbreaker_polyester_20250824_192111_fractal_overlay_20250831_153136.png
windbreaker_polyester_20250824_192106.jpg,capture/images/windbreaker_polyester/windbreaker_polyester_20250824_192106.jpg,windbreaker_polyester,74.730957,30.39705,923.980625,0.337553,-0.418088,181,15,196,6.892871,6.89287,0.201248,0.155316,0.085893,2.011048,3823.840134,50.022456,0.02021,0.010397,-0.219897,0.000109,0.088538,10.516901,3.078384,2.071183,10.18408,0.281225,1.982919,1.003648,0.87952,0.012247,0.103031,0.005202,15.216077,303.1906,0.406753,2.012165,0.734093,0.00367,0.740192,58.519251,"fBm(H=0.900, σ=1.000)",0.9,0.999992,0.693436,1.0,fractal_overlays/windbreaker_polyester_20250824_192106_fractal_overlay_20250831_153142.png
windbreaker_polyester_20250824_192116.jpg,capture/images/windbreaker_polyester/windbreaker_polyester_20250824_192116.jpg,windbreaker_polyester,73.37146,30.223886,913.483264,0.345972,-0.405933,180,13,193,6.881788,6.881787,0.196625,0.154276,0.085058,2.010773,3879.471793,50.39606,0.019581,0.010423,-0.213782,0.000109,0.088521,10.527055,3.074921,2.071054,11.761366,0.284801,1.981947,1.00426,0.877753,0.012898,0.103953,0.005396,15.224655,302.04196,0.41193,2.010795,0.39444,0.018741,0.818712,25.894569,"fBm(H=0.900, σ=1.000)",0.9,1.000007,0.711835,1.0,fractal_overlays/windbreaker_polyester_20250824_192116_fractal_overlay_20250831_153148.png
windbreaker_polyester_20250824_192101.jpg,capture/images/windbreaker_polyester/windbreaker_polyester_20250824_192101.jpg,windbreaker_polyester,72.727951,30.257877,915.539103,0.331871,-0.466244,174,13,187,6.880915,6.880914,0.197968,0.154289,0.084562,2.01263,4138.995876,52.153474,0.01956,0.010398,-0.213294,0.000109,0.088238,10.558456,3.075513,2.071921,12.615795,0.28342,1.982614,1.004566,0.875445,0.012808,0.106182,0.005565,15.231045,302.97293,0.416042,2.012837,0.40213,0.008478,0.747992,38.500112,"fBm(H=0.900, σ=1.000)",0.9,1.0,0.704149,1.0,fractal_overlays/windbreaker_polyester_20250824_192101_fractal_overlay_20250831_153153.png
polyester_20250824_183950.jpg,capture/images/polyester/polyester_20250824_183950.jpg,polyester,69.715973,21.846955,477.289446,1.790779,3.963153,169,35,204,6.090782,6.090782,0.348083,0.100541,0.068229,1.844675,1156.793626,22.875725,0.078711,0.022056,0.224129,0.000491,0.094981,8.251856,3.287119,1.947883,5.021804,0.873295,1.93283,1.013907,0.962041,0.007667,0.024926,0.005366,14.932871,233.13773,0.313371,1.84511,0.237541,0.01658,0.647243,27.530544,"fBm(H=0.900, σ=1.000)",0.9,1.000011,0.828278,1.0,fractal_overlays/polyester_20250824_183950_fractal_overlay_20250831_153159.png
polyester_20250824_183945.jpg,capture/images/polyester/polyester_20250824_183945.jpg,polyester,68.788483,21.876064,478.562194,1.762644,3.882085,172,33,205,6.111359,6.111358,0.347427,0.099881,0.067638,1.846741,1134.80647,22.697299,0.078511,0.02166,0.234765,0.000473,0.095322,8.255542,3.290546,1.948177,4.931536,0.870451,1.933021,1.015481,0.961352,0.007759,0.025333,0.005556,14.936805,237.19653,0.318019,1.846589,0.259018,0.014541,0.635351,29.397788,"fBm(H=0.900, σ=1.000)",0.9,1.0,0.829266,1.0,fractal_overlays/polyester_20250824_183945_fractal_overlay_20250831_153205.png
polyester_20250824_183955.jpg,capture/images/polyester/polyester_20250824_183955.jpg,polyester,69.868408,21.846052,477.249987,1.799572,3.960473,172,35,207,6.080823,6.080823,0.348557,0.101112,0.068372,1.845527,1140.103355,22.745208,0.078713,0.022175,0.213422,0.000496,0.095064,8.263208,3.288354,1.949591,4.985023,0.868865,1.933549,1.012996,0.961493,0.007798,0.025192,0.005517,14.937725,229.90724,0.312674,1.845861,0.237022,0.011353,0.613306,33.269353,"fBm(H=0.900, σ=1.000)",0.9,1.000006,0.824379,1.0,fractal_overlays/polyester_20250824_183955_fractal_overlay_20250831_153211.png
polyester_20250824_183940.jpg,capture/images/polyester/polyester_20250824_183940.jpg,polyester,69.497498,22.123327,489.441614,1.746184,3.835719,182,33,215,6.139239,6.139238,0.34845,0.100743,0.068167,1.843326,1049.948654,21.824828,0.081034,0.021271,0.23745,0.000456,0.095079,8.293381,3.287916,1.948456,4.874828,0.869685,1.931862,1.015917,0.961365,0.007717,0.025284,0.005633,14.937637,243.56757,0.318333,1.84338,0.257744,0.016507,0.655548,27.591363,"fBm(H=0.900, σ=1.000)",0.9,1.000007,0.826144,1.0,fractal_overlays/polyester_20250824_183940_fractal_overlay_20250831_153217.png
polyester_20250824_184000.jpg,capture/images/polyester/polyester_20250824_184000.jpg,polyester,69.304199,21.73736,472.51281,1.793935,3.97248,170,34,204,6.082141,6.082141,0.348175,0.100292,0.067818,1.843763,1152.65887,22.846862,0.077726,0.022118,0.219309,0.000493,0.095101,8.251717,3.289135,1.948656,4.992498,0.870866,1.931438,1.013611,0.961619,0.007739,0.0252,0.005441,14.93611,229.52438,0.313651,1.843891,0.241661,0.022643,0.660157,23.557994,"fBm(H=0.900, σ=1.000)",0.9,0.999996,0.824534,1.0,fractal_overlays/polyester_20250824_184000_fractal_overlay_20250831_153223.png
rayon_20250824_200400.jpg,capture/images/rayon/rayon_20250824_200400.jpg,rayon,41.147125,22.838803,521.610923,1.880264,3.788588,178,13,191,5.973042,5.973042,0.295868,0.109359,0.085753,1.902854,1304.170173,23.408247,0.084082,0.026776,0.298302,0.000732,0.101659,5.745368,3.166525,1.825813,4.668673,1.026816,1.896744,1.014295,0.942137,0.011338,0.040767,0.005759,14.877602,254.65375,0.555052,1.903486,0.002731,0.059876,0.396896,14.487039,"fBm(H=0.900, σ=1.000)",0.9,0.999998,0.969526,1.0,fractal_overlays/rayon_20250824_200400_fractal_overlay_20250831_153228.png
rayon_20250824_200405.jpg,capture/images/rayon/rayon_20250824_200405.jpg,rayon,35.145309,20.559823,422.706317,2.134519,5.438515,193,7,200,5.785099,5.785098,0.304688,0.096479,0.075408,1.897926,1038.22255,20.746848,0.090093,0.029716,0.24445,0.000896,0.097807,7.068313,3.255275,1.86514,4.478735,0.966045,1.905841,1.016368,0.918095,0.01888,0.050585,0.01244,15.02581,196.45541,0.584995,1.899485,0.003563,0.031109,0.288094,20.098536,"fBm(H=0.900, σ=1.000)",0.9,1.0,0.965863,1.0,fractal_overlays/rayon_20250824_200405_fractal_overlay_20250831_153234.png
rayon_20250824_200345.jpg,capture/images/rayon/rayon_20250824_200345.jpg,rayon,39.634705,20.522059,421.15492,1.51077,2.098333,162,12,174,5.938125,5.938125,0.290665,0.099668,0.073662,1.906967,1119.062591,22.556507,0.084161,0.027535,0.382486,0.000778,0.103948,4.881579,3.077292,1.778154,4.551316,1.087268,1.90195,1.016776,0.966109,0.005508,0.026599,0.001783,14.728475,221.91118,0.51778,1.906991,0.009514,0.033701,0.39625,19.310132,"fBm(H=0.900, σ=1.000)",0.9,0.999998,0.97763,1.0,fractal_overlays/rayon_20250824_200345_fractal_overlay_20250831_153240.png
rayon_20250824_200350.jpg,capture/images/rayon/rayon_20250824_200350.jpg,rayon,44.997116,25.838443,667.625129,2.051822,4.651503,203,12,215,6.10274,6.10274,0.307159,0.121792,0.095083,1.900358,1412.385969,24.27963,0.078566,0.023885,0.247784,0.000579,0.098089,6.980654,3.252041,1.864138,6.320464,0.97286,1.907424,1.015647,0.922172,0.017462,0.049278,0.011087,15.01234,311.59888,0.574224,1.90123,0.003952,0.04312,0.326608,17.071206,"fBm(H=0.900, σ=1.000)",0.9,1.000003,0.974568,1.0,fractal_overlays/rayon_20250824_200350_fractal_overlay_20250831_153246.png
rayon_20250824_200355.jpg,capture/images/rayon/rayon_20250824_200355.jpg,rayon,35.938919,21.266009,452.243141,2.04933,4.853592,189,8,197,5.847274,5.847274,0.30722,0.100686,0.077593,1.896476,1141.728111,21.954654,0.085469,0.028412,0.24561,0.00082,0.097868,7.070013,3.256455,1.865285,4.577114,0.963256,1.911629,1.01645,0.918137,0.018816,0.050921,0.012126,15.02838,210.33043,0.591726,1.897757,0.008301,0.023768,0.26798,22.993611,"fBm(H=0.900, σ=1.000)",0.9,1.000003,0.963829,1.0,fractal_overlays/rayon_20250824_200355_fractal_overlay_20250831_153252.png
ponte_20250728_182035.jpg,capture/images/ponte/ponte_20250728_182035.jpg,ponte,39.069977,41.594959,1730.140642,1.574919,1.975099,244,0,244,6.576439,6.576439,0.37355,0.210158,0.136998,1.908217,3271.094703,39.392228,0.063174,0.020338,0.133594,0.000426,0.094647,8.367769,3.277148,2.022595,6.126575,0.706685,1.933436,1.040575,0.766353,0.054463,0.141303,0.037881,15.261153,721.1864,1.064627,1.908049,0.010986,0.050891,0.531954,15.713847,"fBm(H=0.900, σ=1.000)",0.9,1.000002,0.96268,1.0,fractal_overlays/ponte_20250728_182035_fractal_overlay_20250831_153258.png
ponte_20250728_182026.jpg,capture/images/ponte/ponte_20250728_182026.jpg,ponte,39.836349,42.150481,1776.663053,1.538806,1.81837,250,0,250,6.602823,6.602823,0.373184,0.214206,0.138468,1.905975,3177.651249,38.968558,0.062658,0.020115,0.136671,0.000417,0.094669,8.35134,3.277651,2.022355,6.157884,0.705532,1.934615,1.041227,0.772316,0.051702,0.14055,0.035432,15.253951,744.418,1.058091,1.905799,0.011375,0.045376,0.543169,16.641416,"fBm(H=0.900, σ=1.000)",0.9,1.000002,0.969912,1.0,fractal_overlays/ponte_20250728_182026_fractal_overlay_20250831_153303.png
ponte_20250728_182030.jpg,capture/images/ponte/ponte_20250728_182030.jpg,ponte,38.925232,41.470363,1719.79098,1.574929,1.967924,249,0,249,6.571551,6.571551,0.374817,0.209705,0.136311,1.905416,3118.639762,38.452275,0.063561,0.020433,0.13226,0.00043,0.094696,8.369492,3.275569,2.022454,6.101621,0.706183,1.935474,1.039958,0.765836,0.054731,0.141094,0.03834,15.266611,715.37683,1.065385,1.905115,0.009583,0.028321,0.451312,21.064392,"fBm(H=0.900, σ=1.000)",0.9,1.000004,0.965046,1.0,fractal_overlays/ponte_20250728_182030_fractal_overlay_20250831_153309.png
ponte_20250728_182040.jpg,capture/images/ponte/ponte_20250728_182040.jpg,ponte,39.989151,42.346944,1793.26363,1.552405,1.853341,245,0,245,6.605998,6.605998,0.374207,0.214188,0.139406,1.908834,3356.445797,39.967517,0.062579,0.019952,0.134944,0.00041,0.094823,8.330221,3.277081,2.023014,6.277388,0.704964,1.934548,1.041225,0.769083,0.052825,0.141498,0.036594,15.25957,749.56213,1.058961,1.908029,0.012741,0.03318,0.409715,19.461181,"fBm(H=0.900, σ=1.000)",0.9,1.000001,0.960554,1.0,fractal_overlays/ponte_20250728_182040_fractal_overlay_20250831_153315.png
ponte_20250728_182045.jpg,capture/images/ponte/ponte_20250728_182045.jpg,ponte,39.841141,42.284415,1787.971727,1.561832,1.900375,246,0,246,6.598723,6.598723,0.373734,0.213821,0.139166,1.907858,3327.181769,39.757579,0.062807,0.020091,0.132565,0.000416,0.094759,8.353118,3.27696,2.022289,6.25209,0.707013,1.934808,1.039649,0.766753,0.054167,0.141707,0.037373,15.262064,744.3692,1.061325,1.906994,0.011459,0.038759,0.417106,18.006091,"fBm(H=0.900, σ=1.000)",0.9,1.000009,0.96886,1.0,fractal_overlays/ponte_20250728_182045_fractal_overlay_20250831_153321.png
puffer_nylon_20250824_190729.jpg,capture/images/puffer_nylon/puffer_nylon_20250824_190729.jpg,puffer_nylon,104.615616,14.125924,199.541717,1.456579,2.955113,118,74,192,5.637657,5.637657,0.08075,0.067146,0.043778,1.766173,602.190392,17.191989,0.087394,0.027816,0.146968,0.000775,0.090881,9.492505,3.252877,1.940492,5.032908,0.835906,1.94299,1.002608,0.99068,0.002733,0.005754,0.000832,14.634885,94.62351,0.135027,1.765312,0.150604,0.023954,0.701119,22.904149,"fBm(H=0.900, σ=1.000)",0.9,1.000014,0.768535,1.0,fractal_overlays/puffer_nylon_20250824_190729_fractal_overlay_20250831_153327.png
puffer_nylon_20250824_190714.jpg,capture/images/puffer_nylon/puffer_nylon_20250824_190714.jpg,puffer_nylon,103.643494,14.394245,207.194284,1.49199,3.1028,130,73,203,5.654806,5.654806,0.09021,0.068615,0.044388,1.764519,563.621896,16.620963,0.088168,0.0274,0.136798,0.000752,0.090537,9.588921,3.24838,1.942351,4.888608,0.836896,1.944504,1.002655,0.989922,0.002986,0.006158,0.000933,14.655483,96.96698,0.138882,1.76479,0.147896,0.024827,0.666655,22.498125,"fBm(H=0.900, σ=1.000)",0.9,1.000003,0.757365,1.0,fractal_overlays/puffer_nylon_20250824_190714_fractal_overlay_20250831_153332.png
puffer_nylon_20250824_190709.jpg,capture/images/puffer_nylon/puffer_nylon_20250824_190709.jpg,puffer_nylon,99.616791,14.777458,218.373262,1.576562,3.375005,127,69,196,5.66569,5.66569,0.092804,0.070659,0.045153,1.763411,650.536377,17.842393,0.082529,0.027111,0.123393,0.000736,0.089837,9.736075,3.237567,1.945645,5.023183,0.835011,1.945254,1.002889,0.988169,0.003544,0.007087,0.0012,14.693794,100.172646,0.148343,1.763085,0.159218,0.018495,0.63563,26.065965,"fBm(H=0.900, σ=1.000)",0.9,1.000003,0.755613,1.0,fractal_overlays/puffer_nylon_20250824_190709_fractal_overlay_20250831_153338.png
puffer_nylon_20250824_190719.jpg,capture/images/puffer_nylon/puffer_nylon_20250824_190719.jpg,puffer_nylon,101.3909,14.758132,217.802459,1.52165,3.257261,128,71,199,5.684923,5.684923,0.090378,0.069685,0.044635,1.767294,608.79935,17.275494,0.085008,0.027017,0.14907,0.000731,0.090173,9.671127,3.24311,1.943198,4.966634,0.834402,1.942279,1.003166,0.989014,0.003266,0.006649,0.00107,14.676302,103.3831,0.145557,1.766206,0.172302,0.021097,0.629344,24.405939,"fBm(H=0.900, σ=1.000)",0.9,1.000002,0.756346,1.0,fractal_overlays/puffer_nylon_20250824_190719_fractal_overlay_20250831_153344.png
puffer_nylon_20250824_190724.jpg,capture/images/puffer_nylon/puffer_nylon_20250824_190724.jpg,puffer_nylon,104.011734,13.949448,194.587097,1.46692,3.014488,109,74,183,5.617545,5.617544,0.084518,0.066875,0.043874,1.769714,659.458249,17.947634,0.084727,0.028174,0.12938,0.000795,0.090686,9.513558,3.250602,1.94142,5.316606,0.836843,1.940017,1.00238,0.990612,0.002791,0.005806,0.00079,14.634843,90.239914,0.134114,1.769646,0.119926,0.015812,0.628107,28.191505,"fBm(H=0.900, σ=1.000)",0.9,0.999996,0.769733,1.0,fractal_overlays/puffer_nylon_20250824_190724_fractal_overlay_20250831_153350.png
puffed_polyester_20250824_194141.jpg,capture/images/puffed_polyester/puffed_polyester_20250824_194141.jpg,puffed_polyester,26.683746,14.830059,219.930654,4.066714,25.501901,215,3,218,5.20027,5.20027,0.176834,0.063341,0.057213,1.901653,529.107366,13.152055,0.11401,0.040026,0.117608,0.001614,0.094911,7.929661,3.268796,2.00814,3.82349,0.778643,1.942878,1.015838,0.882113,0.03062,0.063263,0.024004,15.082477,91.0116,0.555771,1.90224,0.153419,0.013785,0.59517,30.193179,"fBm(H=0.900, σ=1.000)",0.9,1.000002,0.971603,1.0,fractal_overlays/puffed_polyester_20250824_194141_fractal_overlay_20250831_153356.png
puffed_polyester_20250824_194136.jpg,capture/images/puffed_polyester/puffed_polyester_20250824_194136.jpg,puffed_polyester,27.258514,15.504987,240.404636,4.01684,24.355221,228,3,231,5.234196,5.234196,0.193024,0.065786,0.05998,1.905526,518.100379,12.959725,0.117404,0.039711,0.115456,0.001589,0.094627,8.000819,3.26715,2.008276,3.783105,0.782417,1.932654,1.016137,0.876895,0.031313,0.065811,0.02598,15.09623,98.969505,0.568813,1.905393,0.100052,0.011626,0.520211,32.87613,"fBm(H=0.730, σ=1.000)",0.730325,1.000029,0.978831,1.0,fractal_overlays/puffed_polyester_20250824_194136_fractal_overlay_20250831_153402.png
puffed_polyester_20250824_194121.jpg,capture/images/puffed_polyester/puffed_polyester_20250824_194121.jpg,puffed_polyester,27.142227,15.37894,236.5118,3.980561,23.880078,220,2,222,5.234474,5.234474,0.195496,0.065872,0.05952,1.905157,555.024411,13.486687,0.112883,0.039639,0.110941,0.001583,0.09474,7.976018,3.267353,2.008789,3.85042,0.781524,1.932465,1.014736,0.877564,0.031593,0.065772,0.025071,15.097237,96.71258,0.566606,1.907072,0.041405,0.004996,0.304119,50.15152,"fBm(H=0.900, σ=1.000)",0.9,1.000001,0.971623,1.0,fractal_overlays/puffed_polyester_20250824_194121_fractal_overlay_20250831_153407.png
puffed_polyester_20250824_194131.jpg,capture/images/puffed_polyester/puffed_polyester_20250824_194131.jpg,puffed_polyester,26.764542,15.33425,235.139216,3.943036,23.997773,213,3,216,5.266978,5.266979,0.19548,0.066127,0.058506,1.904812,579.541522,13.936936,0.107716,0.038123,0.11549,0.001465,0.094604,8.007758,3.267288,2.010103,3.914406,0.773958,1.943907,1.016594,0.876284,0.031878,0.066423,0.025415,15.105176,96.93943,0.572932,1.905158,0.13385,0.012847,0.514065,31.275263,"fBm(H=0.900, σ=1.000)",0.9,0.999999,0.955658,1.0,fractal_overlays/puffed_polyester_20250824_194131_fractal_overlay_20250831_153413.png
puffed_polyester_20250824_194126.jpg,capture/images/puffed_polyester/puffed_polyester_20250824_194126.jpg,puffed_polyester,27.228836,15.807213,249.867998,3.914677,23.105392,228,1,229,5.281868,5.281868,0.201599,0.067643,0.060619,1.904575,548.438232,13.440419,0.113817,0.038248,0.114371,0.001474,0.094696,8.009396,3.267501,2.009265,3.827093,0.778522,1.93226,1.016774,0.872942,0.032442,0.067933,0.026683,15.108513,102.75451,0.580532,1.906159,0.083199,0.004046,0.364472,55.730323,"fBm(H=0.900, σ=1.000)",0.9,1.000008,0.969012,1.0,fractal_overlays/puffed_polyester_20250824_194126_fractal_overlay_20250831_153419.png
flannel_20250728_182722.jpg,capture/images/flannel/flannel_20250728_182722.jpg,flannel,103.183273,19.832521,393.328883,0.072194,0.003573,171,20,191,6.35295,6.352949,0.269958,0.076995,0.047496,1.947106,565.159071,18.056875,0.062797,0.016956,0.594822,0.00029,0.094072,8.281701,3.280226,1.75029,4.786862,1.136506,1.932997,1.006188,0.99474,0.001196,0.003192,0.000873,14.557061,265.45657,0.192207,1.946838,0.155579,0.030025,0.616426,20.457969,"fBm(H=0.900, σ=1.000)",0.9,0.999995,0.98502,1.0,fractal_overlays/flannel_20250728_182722_fractal_overlay_20250831_153425.png
flannel_20250728_182727.jpg,capture/images/flannel/flannel_20250728_182727.jpg,flannel,103.869904,19.886918,395.489514,0.06644,-0.000796,177,15,192,6.356627,6.356627,0.269897,0.077506,0.047771,1.947867,568.966647,18.124165,0.062882,0.016881,0.592023,0.000287,0.094048,8.294326,3.279746,1.750304,4.781523,1.135648,1.937264,1.005878,0.994719,0.001208,0.003207,0.000866,14.557312,265.8494,0.19146,1.94803,0.16433,0.032937,0.605487,19.532615,"fBm(H=0.900, σ=1.000)",0.9,1.0,0.983612,1.0,fractal_overlays/flannel_20250728_182727_fractal_overlay_20250831_153431.png
flannel_20250728_182732.jpg,capture/images/flannel/flannel_20250728_182732.jpg,flannel,105.50238,20.340467,413.734583,0.060659,-0.027988,178,16,194,6.389212,6.389212,0.269379,0.078522,0.048293,1.945762,564.054538,18.042338,0.063112,0.016584,0.604297,0.000277,0.09434,8.19163,3.279422,1.742063,4.823079,1.148615,1.933782,1.006149,0.994949,0.001138,0.003106,0.000807,14.549469,281.29535,0.192796,1.946592,0.207138,0.022368,0.53899,23.702201,"fBm(H=0.900, σ=1.000)",0.9,1.000002,0.977578,1.0,fractal_overlays/flannel_20250728_182732_fractal_overlay_20250831_153437.png
flannel_20250728_182717.jpg,capture/images/flannel/flannel_20250728_182717.jpg,flannel,104.786163,19.951975,398.081288,0.073336,-0.002624,172,18,190,6.362017,6.362016,0.269348,0.077565,0.04784,1.941951,582.260577,18.32776,0.062307,0.016831,0.593275,0.000285,0.093992,8.299678,3.280033,1.750577,4.801726,1.135429,1.936698,1.005935,0.994789,0.001187,0.003173,0.000852,14.555228,268.02615,0.190407,1.942716,0.241364,0.042151,0.64034,17.266266,"fBm(H=0.900, σ=1.000)",0.9,1.0,0.987176,1.0,fractal_overlays/flannel_20250728_182717_fractal_overlay_20250831_153442.png
flannel_20250728_182712.jpg,capture/images/flannel/flannel_20250728_182712.jpg,flannel,103.856491,19.617585,384.84966,0.067407,0.010557,169,19,188,6.337189,6.337188,0.271744,0.077108,0.047566,1.942806,587.237036,18.405463,0.061584,0.017059,0.584115,0.000293,0.09405,8.303235,3.280994,1.751362,4.877946,1.133819,1.937721,1.005311,0.994741,0.001215,0.003172,0.000872,14.558497,256.33493,0.188891,1.94372,0.22998,0.017059,0.615976,27.140825,"fBm(H=0.900, σ=1.000)",0.9,1.000011,0.985174,1.0,fractal_overlays/flannel_20250728_182712_fractal_overlay_20250831_153448.png
towel_cotton_20250824_192630.jpg,capture/images/towel_cotton/towel_cotton_20250824_192630.jpg,towel_cotton,129.218521,16.772932,281.331262,-0.017054,-0.215844,148,44,192,6.111104,6.111104,0.201935,0.050886,0.031663,1.956311,217.136633,10.958894,0.107047,0.022895,0.780013,0.000534,0.099296,6.285416,3.186872,1.594509,4.690407,1.390383,1.904014,1.003326,0.999063,0.000194,0.000623,0.00012,14.307466,221.77873,0.129803,1.95637,0.159851,0.017071,0.471319,27.131704,"fBm(H=0.900, σ=1.000)",0.9,1.000001,0.982092,1.0,fractal_overlays/towel_cotton_20250824_192630_fractal_overlay_20250831_153454.png
towel_cotton_20250824_192625.jpg,capture/images/towel_cotton/towel_cotton_20250824_192625.jpg,towel_cotton,128.591141,16.797618,282.159967,-0.006717,-0.187165,146,45,191,6.113386,6.113386,0.201309,0.050788,0.03169,1.955883,219.350004,11.005189,0.107683,0.022937,0.781011,0.000536,0.099411,6.261881,3.186197,1.595208,4.714452,1.389712,1.905897,1.003332,0.999053,0.000197,0.000628,0.000122,14.308101,222.70853,0.130628,1.957053,0.187897,0.027627,0.537976,21.327322,"fBm(H=0.900, σ=1.000)",0.9,1.000001,0.966262,1.0,fractal_overlays/towel_cotton_20250824_192625_fractal_overlay_20250831_153500.png
towel_cotton_20250824_192635.jpg,capture/images/towel_cotton/towel_cotton_20250824_192635.jpg,towel_cotton,128.982895,16.894395,285.420591,-0.000737,-0.197111,143,47,190,6.121477,6.121477,0.203156,0.051005,0.031778,1.954934,223.744842,11.117029,0.106439,0.022808,0.782019,0.00053,0.099389,6.250895,3.183121,1.594817,4.774651,1.390012,1.908863,1.0034,0.999054,0.000195,0.000628,0.000122,14.307275,225.53497,0.130982,1.95561,0.202705,0.023328,0.579199,23.209532,"fBm(H=0.900, σ=1.000)",0.9,1.000005,0.969939,1.0,fractal_overlays/towel_cotton_20250824_192635_fractal_overlay_20250831_153506.png
towel_cotton_20250824_192645.jpg,capture/images/towel_cotton/towel_cotton_20250824_192645.jpg,towel_cotton,127.794235,16.822494,282.996311,0.008961,-0.194598,142,46,188,6.115955,6.115955,0.201279,0.050778,0.031598,1.953771,226.76688,11.197686,0.105653,0.02289,0.782126,0.000534,0.099397,6.259964,3.184829,1.594466,4.712823,1.390601,1.908362,1.003455,0.999044,0.000197,0.000635,0.000124,14.308984,223.65523,0.131637,1.954684,0.22776,0.016896,0.628325,27.271563,"fBm(H=0.900, σ=1.000)",0.9,1.000004,0.975609,1.0,fractal_overlays/towel_cotton_20250824_192645_fractal_overlay_20250831_153512.png
towel_cotton_20250824_192640.jpg,capture/images/towel_cotton/towel_cotton_20250824_192640.jpg,towel_cotton,129.297867,16.912509,286.032964,0.000925,-0.213091,146,45,191,6.123221,6.123222,0.203049,0.050964,0.031712,1.955029,220.441139,11.043354,0.106329,0.022752,0.782914,0.000527,0.099353,6.270646,3.187109,1.594476,4.642739,1.389504,1.903549,1.003488,0.999058,0.000196,0.000625,0.000121,14.308463,226.28912,0.130803,1.955104,0.198227,0.015813,0.557925,28.190216,"fBm(H=0.900, σ=1.000)",0.9,1.000004,0.982745,1.0,fractal_overlays/towel_cotton_20250824_192640_fractal_overlay_20250831_153517.png
silk_20250824_185556.jpg,capture/images/silk/silk_20250824_185556.jpg,silk,29.534073,18.694069,349.46823,3.116551,14.303704,242,3,245,5.573567,5.573567,0.296127,0.080376,0.063864,1.809756,662.916001,15.386796,0.110931,0.032256,0.128479,0.001046,0.095857,7.774432,3.257054,1.959896,3.966261,0.939965,1.923661,1.01157,0.853322,0.045441,0.063532,0.037705,15.19529,141.22603,0.632966,1.811892,0.004013,0.006688,0.15304,43.345776,"fBm(H=0.900, σ=1.000)",0.9,1.0,0.883023,1.0,fractal_overlays/silk_20250824_185556_fractal_overlay_20250831_153523.png
silk_20250824_185541.jpg,capture/images/silk/silk_20250824_185541.jpg,silk,29.358688,18.378402,337.765645,3.120669,14.547344,244,3,247,5.559215,5.559215,0.293411,0.079236,0.06282,1.809183,630.992849,14.990446,0.114782,0.03248,0.127415,0.00106,0.096056,7.71192,3.256798,1.958755,3.916252,0.943267,1.92313,1.011111,0.857183,0.044177,0.062154,0.036487,15.189065,136.69711,0.625995,1.81003,0.004311,0.005311,0.120238,48.641918,"fBm(H=0.900, σ=1.000)",0.9,1.000002,0.897786,1.0,fractal_overlays/silk_20250824_185541_fractal_overlay_20250831_153529.png
silk_20250824_185551.jpg,capture/images/silk/silk_20250824_185551.jpg,silk,29.570404,18.858763,355.652941,3.125016,14.383681,249,3,252,5.588717,5.588717,0.299347,0.08102,0.064061,1.808979,630.348855,14.9192,0.114237,0.031848,0.125793,0.001019,0.095715,7.764721,3.255281,1.959101,3.915305,0.942849,1.924865,1.011714,0.851124,0.047065,0.06341,0.038401,15.198951,143.66682,0.637758,1.810088,0.006157,0.004324,0.119857,53.910804,"fBm(H=0.710, σ=1.000)",0.710298,0.999947,0.905971,1.0,fractal_overlays/silk_20250824_185551_fractal_overlay_20250831_153535.png
